date,temperature,pressure,pattern,wind_speed,wind_degree
2016-08-03,76.28,0,0,3.4,0
2016-08-04,67.82,0,0,7.0,0
2016-08-05,64.94,0,0,3.5,0
2016-08-06,67.64,0,0,5.1,0
2016-08-07,73.4,0,0,4.7,0
2016-08-08,77.9,0,0,8.3,0
2016-08-09,78.25999999999999,0,0,8.3,0
2016-08-10,75.56,0,0,7.4,0
2016-08-11,74.48,0,0,5.4,0
2016-08-12,69.25999999999999,0,0,4.6,0
2016-08-13,70.88,0,0,5.4,0
2016-08-14,72.86,0,0,5.4,0
2016-08-15,75.74000000000001,0,0,8.3,0
2016-08-16,70.52,0,0,7.6,0
2016-08-17,74.30000000000001,0,0,5.9,0
2016-08-18,69.44,0,0,8.8,0
2016-08-19,60.620000000000005,0,0,7.8,0
2016-08-20,60.980000000000004,0,0,4.6,0
2016-08-21,70.16,0,0,4.7,0
2016-08-22,73.58000000000001,0,0,6.4,0
2016-08-23,75.38,0,0,10.2,0
2016-08-24,64.58000000000001,0,0,9.0,0
2016-08-25,57.92,0,0,5.9,0
2016-08-26,0,0,0,0,0
2016-08-27,66.74000000000001,0,0,5.8,0
2016-08-28,70.52,0,0,5.8,0
2016-08-29,67.46000000000001,0,0,10.2,0
2016-08-30,67.64,0,0,7.8,0
2016-08-31,65.84,0,0,3.6,0
2016-09-01,67.1,0,0,4.1,0
2016-09-02,69.98,0,0,4.8,0
2016-09-03,0,0,0,0,0
2016-09-04,67.64,0,0,4.4,0
2016-09-05,69.80000000000001,0,0,6.3,0
2016-09-06,66.38,0,0,6.5,0
2016-09-07,69.08000000000001,0,0,3.7,0
2016-09-08,72.14,0,0,6.9,0
2016-09-09,62.96,0,0,9.8,0
2016-09-10,60.44,0,0,3.7,0
2016-09-11,70.34,0,0,9.2,0
2016-09-12,66.38,0,0,11.3,0
2016-09-13,51.26,0,0,6.3,0
2016-09-14,57.56,0,0,4.6,0
2016-09-15,59.18,0,0,5.1,0
2016-09-16,57.74,0,0,4.2,0
2016-09-17,61.519999999999996,0,0,3.8,0
2016-09-18,71.6,0,0,8.2,0
2016-09-19,75.2,0,0,7.0,0
2016-09-20,72.5,0,0,3.7,0
2016-09-21,72.86,0,0,5.5,0
2016-09-22,62.06,0,0,3.4,0
2016-09-23,64.22,0,0,9.7,0
2016-09-24,55.400000000000006,0,0,14.8,0
2016-09-25,56.84,0,0,5.8,0
2016-09-26,59.540000000000006,0,0,4.3,0
2016-09-27,64.4,0,0,3.8,0
2016-09-28,65.84,0,0,5.4,0
2016-09-29,63.31999999999999,0,0,3.5,0
2016-09-30,0,0,0,0,0
2016-10-01,64.58000000000001,0,0,4.7,0
2016-10-02,64.94,0,0,4.4,0
2016-10-03,60.8,0,0,15.0,0
2016-10-04,53.96,0,0,13.3,0
2016-10-05,54.86,0,0,11.1,0
2016-10-06,46.4,0,0,7.5,0
2016-10-07,47.3,0,0,4.1,0
2016-10-08,55.22,0,0,3.7,0
2016-10-09,57.2,0,0,2.2,0
2016-10-10,64.94,0,0,14.0,0
2016-10-11,63.5,0,0,10.5,0
2016-10-12,40.46,0,0,6.1,0
2016-10-13,57.019999999999996,0,0,5.7,0
2016-10-14,64.75999999999999,0,0,7.6,0
2016-10-15,71.24000000000001,0,0,8.4,0
2016-10-16,64.75999999999999,0,0,12.7,0
2016-10-17,57.2,0,0,22.2,0
2016-10-18,50.900000000000006,0,0,7.1,0
2016-10-19,46.76,0,0,8.6,0
2016-10-20,44.42,0,0,3.7,0
2016-10-21,52.879999999999995,0,0,6.5,0
2016-10-22,61.7,0,0,12.5,0
2016-10-23,57.2,0,0,4.2,0
2016-10-24,59.36,0,0,2.9,0
2016-10-25,61.34,0,0,12.9,0
2016-10-26,57.379999999999995,0,0,2.8,0
2016-10-27,0,0,0,0,0
2016-10-28,0,0,0,0,0
2016-10-29,64.4,0,0,10.5,0
2016-10-30,54.32,0,0,2.1,0
2016-10-31,64.75999999999999,0,0,18.5,0
2016-11-01,53.6,0,0,7.1,0
2016-11-02,51.44,0,0,5.2,0
2016-11-03,52.34,0,0,4.0,0
2016-11-04,52.879999999999995,0,0,3.3,0
2016-11-05,53.6,0,0,2.9,0
2016-11-06,54.5,0,0,5.8,0
2016-11-07,51.8,0,0,2.8,0
2016-11-08,49.46,0,0,2.6,0
2016-11-09,51.8,0,0,2.8,0
2016-11-10,54.14,0,0,5.9,0
2016-11-11,46.58,0,0,2.0,0
2016-11-12,48.74,0,0,2.1,0
2016-11-13,54.86,0,0,7.6,0
2016-11-14,56.3,0,0,12.0,0
2016-11-15,64.03999999999999,0,0,10.4,0
2016-11-16,66.38,0,0,13.4,0
2016-11-17,34.34,0,0,8.2,0
2016-11-18,27.86,0,0,2.1,0
2016-11-19,31.46,0,0,2.5,0
2016-11-20,0,0,0,0,0
2016-11-21,49.64,0,0,6.2,0
2016-11-22,40.64,0,0,7.4,0
2016-11-23,36.32,0,0,2.6,0
2016-11-24,41.72,0,0,17.2,0
2016-11-25,41.0,0,0,4.9,0
2016-11-26,48.2,0,0,5.8,0
2016-11-27,41.54,0,0,9.8,0
2016-11-28,38.12,0,0,13.3,0
2016-11-29,33.44,0,0,8.0,0
2016-11-30,29.66,0,0,4.9,0
2016-12-01,30.38,0,0,2.3,0
2016-12-02,29.66,0,0,5.2,0
2016-12-03,0,0,0,0,0
2016-12-04,39.92,0,0,9.9,0
2016-12-05,0,0,0,0,0
2016-12-06,0,0,0,0,0
2016-12-07,12.379999999999999,0,0,5.3,0
2016-12-08,8.599999999999998,0,0,2.1,0
2016-12-09,21.02,0,0,3.4,0
2016-12-10,37.76,0,0,13.9,0
2016-12-11,33.8,0,0,5.6,0
2016-12-12,32.54,0,0,3.1,0
2016-12-13,37.76,0,0,17.9,0
2016-12-14,21.2,0,0,4.6,0
2016-12-15,37.94,0,0,8.4,0
2016-12-16,29.84,0,0,8.2,0
2016-12-17,1.759999999999998,0,0,5.5,0
2016-12-18,7.699999999999999,0,0,4.7,0
2016-12-19,26.24,0,0,5.5,0
2016-12-20,50.540000000000006,0,0,16.8,0
2016-12-21,41.54,0,0,8.0,0
2016-12-22,32.0,0,0,1.8,0
2016-12-23,39.2,0,0,7.7,0
2016-12-24,35.96,0,0,3.4,0
2016-12-25,32.18,0,0,16.3,0
2016-12-26,27.5,0,0,5.4,0
2016-12-27,33.44,0,0,8.7,0
2016-12-28,44.06,0,0,25.0,0
2016-12-29,30.2,0,0,6.8,0
2016-12-30,52.34,0,0,15.0,0
2016-12-31,0,0,0,0,0
2017-01-01,32.36,0,0,3.7,0
2017-01-02,0,0,0,0,0
2017-01-03,19.759999999999998,0,0,5.3,0
2017-01-04,0,0,0,0,0
2017-01-05,5.359999999999999,0,0,2.9,0
2017-01-06,7.52,0,0,1.7,0
2017-01-07,14.899999999999999,0,0,1.9,0
2017-01-08,39.2,0,0,12.0,0
2017-01-09,50.18,0,0,39.9,0
2017-01-10,43.16,0,0,23.6,0
2017-01-11,40.64,0,0,22.5,0
2017-01-12,32.72,0,0,10.7,0
2017-01-13,29.12,0,0,3.0,0
2017-01-14,32.36,0,0,1.2,0
2017-01-15,32.0,0,0,2.6,0
2017-01-16,33.44,0,0,0.7,0
2017-01-17,32.0,0,0,1.1,0
2017-01-18,37.04,0,0,3.8,0
2017-01-19,39.019999999999996,0,0,3.6,0
2017-01-20,37.04,0,0,5.0,0
2017-01-21,32.9,0,0,3.6,0
2017-01-22,37.04,0,0,8.0,0
2017-01-23,39.2,0,0,6.1,0
2017-01-24,27.5,0,0,5.9,0
2017-01-25,24.08,0,0,4.4,0
2017-01-26,22.1,0,0,3.6,0
2017-01-27,28.22,0,0,5.2,0
2017-01-28,36.5,0,0,10.2,0
2017-01-29,49.1,0,0,14.3,0
2017-01-30,52.7,0,0,17.6,0
2017-01-31,51.44,0,0,7.4,0
2017-02-01,28.4,0,0,8.8,0
2017-02-02,23.0,0,0,4.8,0
2017-02-03,21.92,0,0,5.6,0
2017-02-04,46.58,0,0,27.1,0
2017-02-05,42.8,0,0,3.4,0
2017-02-06,50.0,0,0,12.4,0
2017-02-07,50.72,0,0,19.2,0
2017-02-08,51.980000000000004,0,0,25.2,0
2017-02-09,58.28,0,0,12.2,0
2017-02-10,67.28,0,0,18.3,198.0
2017-02-11,50.900000000000006,0,0,12.6,0
2017-02-12,37.94,0,0,5.6,0
2017-02-13,39.2,0,0,2.9,0
2017-02-14,38.84,0,0,8.1,0
2017-02-15,47.66,0,0,7.0,0
2017-02-16,57.2,0,0,8.1,0
2017-02-17,52.34,0,0,6.4,0
2017-02-18,0,0,0,0,0
2017-02-19,47.480000000000004,0,0,4.2,0
2017-02-20,51.08,0,0,17.4,308.0
2017-02-21,58.28,0,0,28.7,0
2017-02-22,47.3,0,0,9.3,0
2017-02-23,28.58,0,0,8.6,0
2017-02-24,21.92,0,0,2.9,0
2017-02-25,24.8,0,0,8.2,0
2017-02-26,30.02,0,0,4.7,0
2017-02-27,34.88,0,0,5.2,0
2017-02-28,33.8,0,0,10.8,0
2017-03-01,35.24,0,0,15.6,0
2017-03-02,41.18,0,0,13.5,0
2017-03-03,46.76,0,0,13.8,0
2017-03-04,51.8,0,0,9.1,0
2017-03-05,50.36,0,0,6.1,0
2017-03-06,38.12,0,0,28.8,264.0
2017-03-07,39.92,0,0,15.6,0
2017-03-08,53.96,0,0,13.8,0
2017-03-09,57.019999999999996,0,0,13.7,0
2017-03-10,42.44,0,0,4.9,0
2017-03-11,42.08,0,0,3.9,0
2017-03-12,0,0,0,0,0
2017-03-13,41.9,0,0,4.8,0
2017-03-14,59.72,0,0,17.3,0
2017-03-15,58.1,0,0,11.6,0
2017-03-16,61.88,0,0,10.6,0
2017-03-17,56.120000000000005,0,0,5.8,0
2017-03-18,59.0,0,0,5.6,0
2017-03-19,65.84,0,0,11.4,0
2017-03-20,63.5,0,0,7.7,0
2017-03-21,50.36,0,0,5.5,0
2017-03-22,50.900000000000006,0,0,2.4,0
2017-03-23,57.74,0,0,15.8,0
2017-03-24,45.68,0,0,16.5,0
2017-03-25,47.66,0,0,4.7,0
2017-03-26,46.58,0,0,4.6,0
2017-03-27,48.2,0,0,4.2,0
2017-03-28,43.16,0,0,11.0,0
2017-03-29,45.32,0,0,5.7,0
2017-03-30,48.92,0,0,5.5,0
2017-03-31,0,0,0,0,0
2017-04-01,0,0,0,0,0
2017-04-02,47.3,0,0,2.7,0
2017-04-03,46.94,0,0,14.4,0
2017-04-04,33.62,0,0,6.2,0
2017-04-05,41.54,0,0,5.8,0
2017-04-06,50.72,0,0,4.8,0
2017-04-07,59.540000000000006,0,0,10.2,0
2017-04-08,66.2,0,0,15.8,0
2017-04-09,49.46,0,0,26.7,0
2017-04-10,45.5,0,0,9.4,0
2017-04-11,50.900000000000006,0,0,7.3,0
2017-04-12,56.66,0,0,4.5,0
2017-04-13,58.46,0,0,6.6,0
2017-04-14,59.900000000000006,0,0,5.7,0
2017-04-15,57.2,0,0,8.8,0
2017-04-16,56.3,0,0,5.0,0
2017-04-17,59.36,0,0,5.9,0
2017-04-18,60.26,0,0,7.9,0
2017-04-19,0,0,0,0,0
2017-04-20,0,0,0,0,0
2017-04-21,42.44,0,0,9.6,0
2017-04-22,44.42,0,0,4.3,0
2017-04-23,53.42,0,0,3.8,0
2017-04-24,55.76,0,0,8.3,0
2017-04-25,0,0,0,0,0
2017-04-26,44.78,0,0,9.3,0
2017-04-27,45.5,0,0,10.5,0
2017-04-28,39.74,0,0,15.3,0
2017-04-29,0,0,0,0,0
2017-04-30,43.16,0,0,10.6,0
2017-05-01,53.96,0,0,17.9,301.0
2017-05-02,50.540000000000006,0,0,8.2,0
2017-05-03,45.5,0,0,5.2,0
2017-05-04,54.86,0,0,3.2,0
2017-05-05,62.78,0,0,5.8,0
2017-05-06,67.46000000000001,0,0,7.3,0
2017-05-07,64.58000000000001,0,0,7.1,0
2017-05-08,56.84,0,0,8.7,0
2017-05-09,55.58,0,0,5.7,0
2017-05-10,51.44,0,0,8.6,0
2017-05-11,53.6,0,0,5.4,0
2017-05-12,61.519999999999996,0,0,3.4,0
2017-05-13,0,0,0,0,0
2017-05-14,63.31999999999999,0,0,9.6,0
2017-05-15,63.14,0,0,5.4,0
2017-05-16,58.64,0,0,8.1,0
2017-05-17,53.6,0,0,9.8,0
2017-05-18,34.7,0,0,9.7,0
2017-05-19,37.22,0,0,7.1,0
2017-05-20,47.480000000000004,0,0,6.4,0
2017-05-21,51.44,0,0,6.7,0
2017-05-22,50.900000000000006,0,0,7.7,0
2017-05-23,52.34,0,0,5.7,0
2017-05-24,61.88,0,0,7.9,0
2017-05-25,63.5,0,0,10.7,0
2017-05-26,0,0,0,0,0
2017-05-27,0,0,0,0,0
2017-05-28,0,0,0,0,0
2017-05-29,57.74,0,0,5.9,0
2017-05-30,61.7,0,0,5.2,0
2017-05-31,65.30000000000001,0,0,5.1,0
2017-06-01,64.4,0,0,3.9,0
2017-06-02,0,0,0,0,0
2017-06-03,65.12,0,0,4.8,0
2017-06-04,67.28,0,0,4.3,0
2017-06-05,67.46000000000001,0,0,5.2,0
2017-06-06,66.02,0,0,5.2,0
2017-06-07,67.28,0,0,5.4,0
2017-06-08,66.74000000000001,0,0,3.9,0
2017-06-09,75.2,0,0,8.3,0
2017-06-10,76.82,0,0,9.0,0
2017-06-11,68.36,0,0,6.0,0
2017-06-12,74.30000000000001,0,0,9.4,0
2017-06-13,66.38,0,0,12.6,0
2017-06-14,72.68,0,0,11.1,0
2017-06-15,0,0,0,0,0
2017-06-16,77.72,0,0,11.9,0
2017-06-17,70.34,0,0,8.4,0
2017-06-18,0,0,0,0,0
2017-06-19,70.7,0,0,6.0,0
2017-06-20,0,0,0,0,0
2017-06-21,84.38,0,0,9.7,0
2017-06-22,77.9,0,0,11.8,0
2017-06-23,56.84,0,0,6.2,0
2017-06-24,60.980000000000004,0,0,3.2,0
2017-06-25,62.24,0,0,4.2,0
2017-06-26,69.62,0,0,4.5,0
2017-06-27,75.2,0,0,11.0,0
2017-06-28,73.03999999999999,0,0,5.9,0
2017-06-29,70.7,0,0,8.3,0
2017-06-30,62.06,0,0,5.7,0
2017-07-01,71.6,0,0,4.3,0
2017-07-02,75.2,0,0,6.1,0
2017-07-03,73.75999999999999,0,0,9.5,0
2017-07-04,76.1,0,0,5.3,0
2017-07-05,78.44,0,0,3.4,0
2017-07-06,0,0,0,0,0
2017-07-07,73.22,0,0,5.2,0
2017-07-08,73.75999999999999,0,0,6.9,0
2017-07-09,0,0,0,0,0
2017-07-10,78.44,0,0,6.6,0
2017-07-11,78.80000000000001,0,0,7.4,0
2017-07-12,69.80000000000001,0,0,5.4,0
2017-07-13,72.14,0,0,3.5,0
2017-07-14,74.30000000000001,0,0,3.9,0
2017-07-15,70.88,0,0,7.3,0
2017-07-16,0,0,0,0,0
2017-07-17,76.64,0,0,7.8,0
2017-07-18,78.80000000000001,0,0,6.7,0
2017-07-19,80.06,0,0,8.1,0
2017-07-20,77.72,0,0,6.3,0
2017-07-21,75.74000000000001,0,0,8.6,0
2017-07-22,74.66,0,0,4.9,0
2017-07-23,76.64,0,0,6.0,0
2017-07-24,78.62,0,0,5.4,0
2017-07-25,75.74000000000001,0,0,7.6,0
2017-07-26,69.44,0,0,5.0,0
2017-07-27,72.5,0,0,4.9,0
2017-07-28,73.94,0,0,8.5,0
2017-07-29,70.52,0,0,4.2,0
2017-07-30,70.7,0,0,2.8,0
2017-07-31,73.4,0,0,4.8,0
2017-08-01,74.48,0,0,3.8,0
2017-08-02,0,0,0,0,0
2017-08-03,60.44,0,0,8.2,0
2017-08-04,68.53999999999999,0,0,5.0,0
2017-08-05,68.36,0,0,5.8,0
2017-08-06,62.78,0,0,5.7,0
2017-08-07,57.92,0,0,9.0,0
2017-08-08,0,0,0,0,0
2017-08-09,64.58000000000001,0,0,7.9,0
2017-08-10,61.519999999999996,0,0,5.7,0
2017-08-11,64.4,0,0,4.1,0
2017-08-12,67.64,0,0,4.8,0
2017-08-13,70.34,0,0,5.4,0
2017-08-14,72.32,0,0,8.2,0
2017-08-15,0,0,0,0,0
2017-08-16,64.58000000000001,0,0,4.1,0
2017-08-17,0,0,0,0,0
2017-08-18,71.6,0,0,5.2,0
2017-08-19,76.64,0,0,6.6,0
2017-08-20,76.64,0,0,6.9,0
2017-08-21,73.75999999999999,0,0,5.4,0
2017-08-22,69.80000000000001,0,0,5.5,0
2017-08-23,71.42,0,0,9.2,0
2017-08-24,69.08000000000001,0,0,12.2,0
2017-08-25,74.12,0,0,6.4,0
2017-08-26,75.02,0,0,5.1,0
2017-08-27,74.66,0,0,6.0,0
2017-08-28,73.4,0,0,3.5,0
2017-08-29,74.66,0,0,4.8,0
2017-08-30,72.86,0,0,4.8,0
2017-08-31,69.98,0,0,6.4,0
2017-09-01,72.86,0,0,7.7,0
2017-09-02,73.03999999999999,0,0,4.3,0
2017-09-03,79.34,0,0,7.6,0
2017-09-04,73.75999999999999,0,0,9.2,0
2017-09-05,61.88,0,0,6.4,0
2017-09-06,64.03999999999999,0,0,4.1,0
2017-09-07,67.64,0,0,2.2,0
2017-09-08,68.9,0,0,5.4,0
2017-09-09,73.58000000000001,0,0,7.0,0
2017-09-10,73.94,0,0,7.0,0
2017-09-11,72.68,0,0,6.4,0
2017-09-12,74.30000000000001,0,0,3.5,0
2017-09-13,74.84,0,0,7.6,0
2017-09-14,74.12,0,0,6.4,0
2017-09-15,68.9,0,0,9.1,0
2017-09-16,54.5,0,0,5.0,0
2017-09-17,57.92,0,0,3.3,0
2017-09-18,66.74000000000001,0,0,7.4,0
2017-09-19,65.84,0,0,9.4,0
2017-09-20,57.2,0,0,3.8,0
2017-09-21,66.74000000000001,0,0,5.7,0
2017-09-22,61.88,0,0,8.4,0
2017-09-23,48.92,0,0,6.3,0
2017-09-24,46.04,0,0,5.2,0
2017-09-25,46.58,0,0,2.3,0
2017-09-26,51.08,0,0,2.4,0
2017-09-27,50.900000000000006,0,0,1.0,0
2017-09-28,51.26,0,0,5.4,0
2017-09-29,51.26,0,0,2.4,0
2017-09-30,52.519999999999996,0,0,4.9,0
2017-10-01,57.74,0,0,12.5,0
2017-10-02,40.46,0,0,3.0,0
2017-10-03,44.24,0,0,3.6,0
2017-10-04,51.980000000000004,0,0,2.8,0
2017-10-05,55.76,0,0,3.4,0
2017-10-06,55.94,0,0,12.8,0
2017-10-07,64.4,0,0,13.1,0
2017-10-08,54.5,0,0,15.0,0
2017-10-09,33.8,0,0,6.0,0
2017-10-10,41.72,0,0,0.9,0
2017-10-11,49.46,0,0,2.7,0
2017-10-12,56.66,0,0,4.9,0
2017-10-13,49.1,0,0,2.8,0
2017-10-14,47.3,0,0,13.8,0
2017-10-15,43.34,0,0,3.2,0
2017-10-16,55.58,0,0,7.6,0
2017-10-17,58.82,0,0,6.1,0
2017-10-18,0,0,0,0,0
2017-10-19,0,0,0,0,0
2017-10-20,60.8,0,0,5.9,0
2017-10-21,48.379999999999995,0,0,18.6,0
2017-10-22,53.6,0,0,10.5,0
2017-10-23,50.0,0,0,9.8,0
2017-10-24,46.4,0,0,5.1,0
2017-10-25,64.03999999999999,0,0,11.9,0
2017-10-26,46.76,0,0,12.3,0
2017-10-27,0,0,0,0,0
2017-10-28,46.76,0,0,4.3,0
2017-10-29,57.74,0,0,13.6,0
2017-10-30,32.54,0,0,7.1,0
2017-10-31,38.3,0,0,7.6,0
2017-11-01,60.08,0,0,16.6,92.0
2017-11-02,40.82,0,0,5.8,0
2017-11-03,41.9,0,0,2.1,0
2017-11-04,53.6,0,0,11.2,0
2017-11-05,40.46,0,0,5.3,0
2017-11-06,36.14,0,0,4.1,0
2017-11-07,29.12,0,0,3.9,0
2017-11-08,33.62,0,0,2.4,0
2017-11-09,33.44,0,0,4.2,0
2017-11-10,38.66,0,0,2.0,0
2017-11-11,44.78,0,0,7.1,0
2017-11-12,40.46,0,0,1.2,0
2017-11-13,49.64,0,0,5.8,0
2017-11-14,53.78,0,0,10.7,0
2017-11-15,40.64,0,0,5.7,0
2017-11-16,51.08,0,0,12.5,0
2017-11-17,53.24,0,0,12.1,0
2017-11-18,37.4,0,0,5.3,0
2017-11-19,41.54,0,0,6.5,0
2017-11-20,53.78,0,0,6.5,0
2017-11-21,43.52,0,0,6.1,0
2017-11-22,49.64,0,0,8.4,0
2017-11-23,58.28,0,0,7.6,0
2017-11-24,59.0,0,0,11.6,0
2017-11-25,46.04,0,0,5.8,0
2017-11-26,54.86,0,0,7.0,0
2017-11-27,64.03999999999999,0,0,12.2,0
2017-11-28,39.019999999999996,0,0,5.0,0
2017-11-29,42.980000000000004,0,0,9.5,0
2017-11-30,37.4,0,0,2.2,0
2017-12-01,43.34,0,0,6.0,0
2017-12-02,44.42,0,0,3.1,0
2017-12-03,45.86,0,0,7.7,0
2017-12-04,35.96,0,0,20.4,0
2017-12-05,30.92,0,0,5.8,0
2017-12-06,31.1,0,0,7.1,0
2017-12-07,28.58,0,0,4.0,0
2017-12-08,46.22,0,0,7.4,0
2017-12-09,48.379999999999995,0,0,7.9,0
2017-12-10,47.84,0,0,5.5,0
2017-12-11,43.879999999999995,0,0,6.4,0
2017-12-12,47.66,0,0,7.4,0
2017-12-13,48.2,0,0,8.5,0
2017-12-14,32.72,0,0,6.1,0
2017-12-15,42.8,0,0,6.4,0
2017-12-16,42.8,0,0,8.0,0
2017-12-17,32.9,0,0,4.0,0
2017-12-18,35.24,0,0,2.4,0
2017-12-19,37.4,0,0,3.7,0
2017-12-20,0,0,0,0,0
2017-12-21,22.82,0,0,8.6,0
2017-12-22,22.46,0,0,3.4,0
2017-12-23,21.02,0,0,6.7,0
2017-12-24,12.559999999999999,0,0,5.0,0
2017-12-25,16.88,0,0,4.1,0
2017-12-26,0,0,0,0,0
2017-12-27,32.54,0,0,21.5,0
2017-12-28,39.38,0,0,11.5,0
2017-12-29,46.4,0,0,10.8,0
2017-12-30,0,0,0,0,0
2017-12-31,0,0,0,0,0
2018-01-01,18.86,0,0,3.0,0
2018-01-02,28.22,0,0,3.7,0
2018-01-03,33.62,0,0,4.6,0
2018-01-04,38.3,0,0,4.0,0
2018-01-05,36.5,0,0,3.9,0
2018-01-06,39.019999999999996,0,0,4.9,0
2018-01-07,40.64,0,0,6.8,0
2018-01-08,35.96,0,0,3.6,0
2018-01-09,54.5,0,0,13.0,0
2018-01-10,44.6,0,0,9.0,0
2018-01-11,32.9,0,0,11.2,0
2018-01-12,36.5,0,0,9.6,0
2018-01-13,35.06,0,0,4.0,0
2018-01-14,35.06,0,0,5.6,0
2018-01-15,22.64,0,0,7.4,0
2018-01-16,17.06,0,0,1.8,0
2018-01-17,32.36,0,0,2.9,0
2018-01-18,41.18,0,0,2.4,0
2018-01-19,58.1,0,0,17.1,0
2018-01-20,0,0,0,0,0
2018-01-21,27.68,0,0,10.9,0
2018-01-22,0,0,0,0,0
2018-01-23,33.26,0,0,10.1,0
2018-01-24,32.72,0,0,4.3,0
2018-01-25,36.86,0,0,3.8,0
2018-01-26,36.14,0,0,19.8,0
2018-01-27,33.44,0,0,6.6,0
2018-01-28,36.68,0,0,9.3,0
2018-01-29,42.26,0,0,9.5,0
2018-01-30,50.72,0,0,8.1,0
2018-01-31,0,0,0,0,0
2018-02-01,28.4,0,0,5.3,0
2018-02-02,32.9,0,0,4.7,0
2018-02-03,47.84,0,0,16.7,0
2018-02-04,27.14,0,0,7.7,0
2018-02-05,38.12,0,0,16.3,0
2018-02-06,33.62,0,0,7.5,0
2018-02-07,38.3,0,0,9.2,0
2018-02-08,51.08,0,0,15.0,0
2018-02-09,29.84,0,0,9.0,0
2018-02-10,14.36,0,0,2.5,0
2018-02-11,23.36,0,0,4.8,0
2018-02-12,20.12,0,0,7.2,0
2018-02-13,37.58,0,0,15.9,0
2018-02-14,52.7,0,0,25.4,244.0
2018-02-15,40.1,0,0,14.1,0
2018-02-16,31.1,0,0,10.1,0
2018-02-17,45.14,0,0,13.2,181.0
2018-02-18,50.540000000000006,0,0,21.3,231.0
2018-02-19,13.82,0,0,9.7,0
2018-02-20,6.800000000000001,0,0,4.7,0
2018-02-21,12.2,0,0,3.4,0
2018-02-22,19.939999999999998,0,0,2.7,0
2018-02-23,23.36,0,0,3.9,0
2018-02-24,28.58,0,0,7.7,0
2018-02-25,32.54,0,0,16.6,0
2018-02-26,37.94,0,0,5.2,0
2018-02-27,38.480000000000004,0,0,4.4,0
2018-02-28,37.58,0,0,6.6,0
2018-03-01,38.12,0,0,3.8,0
2018-03-02,50.0,0,0,10.6,0
2018-03-03,49.82,0,0,4.8,0
2018-03-04,45.5,0,0,14.6,0
2018-03-05,33.44,0,0,32.1,275.0
